Texto,Data,Redes Sociais,sentimento
Respondendo a @João Neto qual a proxima cor? #roxo #makeroxa💜 #makeup #beauty #maquiagem #tutorial #saojoao #saojoaonotiktok #looksaojoao #festajunina #makejunina #quadrilhajunina #quadrilheiros #mastruscomleite #saojoaonaterra,2023-05-22 04:37 AM,tiktok.com,Neutral
"[...] Avenida Mário de Andrade, 664 - Barra Funda - São Paulo/SP Estacionamento: Portão 15 ENTRADA GRATUITA Evento Pet Friendly E ai, curtiu… Então ja marca o @ que vai te levar la e segue a gente! #dicas #dica #dicassp #ondeirsp #oquefazeremsp #oquecomer #brasil #saopaulo #sp #Lifestyle #culinaria #gastronomia #festajunina #junina [...]",2023-05-22 04:37 AM,tiktok.com,Neutral
inacreditável ser dia 22 de maio e não termos nem um grupo organizando uma festa junina uma dança de quadrilha um fogo de chão,2023-05-22 04:29 AM,twitter.com,Negative
"O quentão é uma das bebidas mais tradicionais e saborosas da Festa Junina. Se você é fã dessa delícia, é só escolher uma receita de quentão e saborear essa bebida. As receitas de quentão são muito rápidas e fáceis de fazer. Além disso, é ...",2023-05-22 04:25 AM,terra.com.br,Positive
Use sua camisa xadrez assim!🤩 Part 4 Dica valiosa: Nesse São João aposte looks com camisa xadrez e Corset para ficar ainda mais incrível [...] #festajunina #lookjunino #camisaxadrez #camisaxadrezfeminina #lookquadrilha #festajunina #dicasdemoda #truquesdeestilo #saojoao #looksaojoao,2023-05-22 04:22 AM,tiktok.com,Positive
"Vou ter que fazer a Prr de uma dança de quadrilha, crlh que raiva",2023-05-22 04:19 AM,twitter.com,Negative
"... [...] “O Maranhão de Reencontros é o Maranhão da alegria, da beleza, do chamamento para turistas voltarem para ver a festa junina, do chamamento da comunidade em geral para começar a se encantar com a nossa festa [...] E o que é mais importante, a geração ...",2023-05-22 04:16 AM,meutorrao.com.br,Positive
#BolsonaroNaCadeia #Pamonha #carrodapamonha #Dallagnol #dallagnolnacadeia #juizladrao #dallagnolnacadeiajá #chorandosefoi #MoroNaCadeia #dallagnolcorrupto #morojuizladrao,2023-05-22 04:10 AM,tiktok.com,Neutral
Video can be found here,2023-05-22 04:08 AM,youtube.com,Neutral
"As Festas Juninas contagiam pessoas de todas as idades com muita tradição, música, danças, comidas e alegria! Aliás, é uma das festividades mais populares do Brasil. Origem As Festas Juninas […]",2023-05-22 04:06 AM,lealrocha.co,Positive
#milho #pamonha #pravoce #Culinária #ReceitaFácil #comidas,2023-05-22 04:03 AM,tiktok.com,Neutral
#armarinhonovidades #taguacenter #facavocemesmo #DIY #artesanatos #lembrancinhaspersonalizadas #saojoaonotiktok #saojoao #festajunina,2023-05-22 04:00 AM,tiktok.com,Neutral
JUNINA ELDORADO #saojoaonotiktok #festajunina #noivajunina #quadrilhajunina,2023-05-22 03:55 AM,tiktok.com,Neutral
"Canjica, pamonha, quentão, pinhão.. [...] Neste ano, o destino sediará, entre outros, o “Maior Munguzá do Sertão”, o “Maior Quentão do Mundo” e a “Maior Tapioca do Mundo” [...] Mas a semente também pode ser encontrada em diversas outras receitas, entre elas, bolos, paçocas, doces, sopas e no quentão",2023-05-22 03:49 AM,revistafacil.com.br,Neutral
Kabonga e Michelle ensinam o passo a passo de uma maneira prática e rápida de como fazer Quentão e Vinho quente delicioso ...,2023-05-22 03:19 AM,youtube.com,Positive
Transformando camisa xadrez ✨🔥🌽 #dicasdemoda #truquedemodaeestilo #looksaojoao #camisaxadrez #amarracaocamisa,2023-05-22 03:02 AM,tiktok.com,Neutral
"A Festa Junina é uma celebração rica em tradição, música, danças, comidas e alegria, que remonta às suas origens europeias",2023-05-22 03:00 AM,altoastral.com.br,Neutral
"Canjica, pamonha, quentão, pinhão… hummm! O que não faltam são opções para os amantes da gastronomia regional brasileira realizarem uma verdadeira viagem pelo sabor e pela cultura do nosso país [...] Neste ano, o destino sediará, entre outros, o “Maior Munguzá do Sertão”, o “Maior Quentão do Mundo” e a “Maior Tapioca do Mundo” [...] Mas a semente t",2023-05-22 03:00 AM,jornalturismoeeventos.com.br,Positive
"Os principais pratos típicos das festas juninas são: pipoca, paçoca, pé de moleque, canjica, cachorro-quente, pamonha, curau, bolo de milho, arroz-doce, pinhão, cuscuz e tapioca [...] Já as bebidas mais tradicionais são o vinho quente e o quentão",2023-05-22 02:58 AM,conteudo.polinize.com,Neutral
"DIGITE NA LUPA ABAIXO PARA PESQUISAR O TEMA QUE ESTÁ PROCURANDO. KIT FESTA DIGITAL – VÁRIOS TEMAS!PROCURE O TEMA NA PESQUISA DO SITE, E SE NÃO ENCONTRAR O TEMA QUE … Continue lendo Kit Festa Junina Turma da Mônica 100% Digital",2023-05-22 02:57 AM,confeiteirarenata.com.br,Neutral
"... [...] A ideia é promover um cenário junino tradicional, para que o visitante, o forrozeiro e o turista que venha ao município possa experimentar algo diferente, um cenário de festa junina, uma experiência única na região [...] Além das atrações musicais, ...",2023-05-22 02:40 AM,blogdodjacirpereira.com.br,Neutral
Video can be found here,2023-05-22 02:32 AM,youtube.com,Positive
Melhor época!😍 - - #fyp #saojoao #viral #fypシ #explorar,2023-05-22 02:28 AM,tiktok.com,Positive
Video can be found here,2023-05-22 02:25 AM,youtube.com,Neutral
Ta lançado o novo desafio do são joao 2023 😍❤️ Coreografia: leticiasilmara_ #saojoao #festajunina #quadrilhajunina #memejunino,2023-05-22 02:24 AM,tiktok.com,Positive
Aprenda com se faz laço de cabelo infantil de forma simples e fácil para iniciantes. Aqui no meu canal você aprende técnicas ...,2023-05-22 02:22 AM,youtube.com,Neutral
Decoração Festa Junina | Elo7 Produtos Especiais - Elo7 Bom Dia Mirante | Começa montagem da decoração com bandeirinhas em São Luís - Globoplay Cobertura completa Sinalizar como irrelevante We love wine! 3 tipos de adegas para ter em casa - TOPVIEW TOPVIEW LEIA TAMBÉM:Decoração temática: dicas para aderir ao estilo [...],2023-05-22 02:19 AM,medconst.blogspot.com,Positive
Já separou sua camisa xadrez? 😅 #saojoao #camisaxadrez #junho #junino #saojoao2023 #festas #festasaojoao,2023-05-22 02:16 AM,tiktok.com,Neutral
"Festa Junina em SSADurante o período, será inaugurado um memorial para o 2 de Julho, data que completa o bicentenário esse anoPublicado segunda-feira, 22 de maio de 2023 às 11:11 h | Autor: Lula Bonfim e Lucas FrancoBruno Reis fez anúncio nesta ...",2023-05-22 02:11 AM,atarde.com.br,Neutral
Eu tenho ansiedade😩 #saojoao #festajunina #junho,2023-05-22 02:07 AM,tiktok.com,Negative
"[...] do comandante, coronel Tarcísio Costa; da secretária de meio ambiente, Rejane Agustinho e do vereador Clei do Povo, para tratar de ações integradas de segurança pública nos eventos da Prefeitura em Mojuí dos Campos em junho, na Festa Junina Integrada das Escolas e em julho, na Festa da Integração Nordestina [...]",2023-05-22 02:01 AM,portaldocarpe.com.br,Neutral
Tiara de festa Junina faça e VENDA arrase no são João #festajunina #borafazerpri #artesanatonotiktok #decoração #manualidades #facavocemesmo #personalizado #ideiasincríveis #saojoao #laços #tiara #educacaoinfantil #professora,2023-05-22 01:59 AM,tiktok.com,Neutral
Vem logo São João 🥹🥹♥️ #saojoao #forro #musica #musicajunina #tipografia #musicaseclips @Música e Clips,2023-05-22 01:55 AM,tiktok.com,Neutral
Não sei se estou vivendo ou esperando pelo São João…🥹❤️ #forro #saojoao #festajunina #tipografia #status #legenda #musicaeversos #musica @Música e Versos,2023-05-22 01:47 AM,tiktok.com,Neutral
"... [...] Veja Mais Maquiagem para festa junina: como fazer 48 looks para brilhar no arraiá Quem são os 20 participantes da Grande Conquista? A primeira temporada conta com 20 participantes em A Grande Conquista [...] Assim, o novo Reality Show da Record é ...",2023-05-22 01:38 AM,fashionbubbles.com,Neutral
"E, como uma festa junina típica – mesmo sendo no mês de maio – a criançada poderá se divertir com a Energitec com recreação e brincadeiras, pintura facial com tema junino, pescaria, boca do palhaço e tomba lata, além de quadrilha infantil",2023-05-22 01:34 AM,bilhetedanoticia.blogspot.com,Neutral
Video can be found here,2023-05-22 01:33 AM,youtube.com,Positive
"Lembrando! material é para uso educacional e gratuito e somente pode ser compartilhado por o link desta postagem! Qualquer forma de copiar esse material e compartilhar em PDFS ou imagens e sem consentimento constitui crime, pela lei de direitos ...",2023-05-22 01:30 AM,ledsonaldrovandi.blogspot.com,Neutral
Make de festa junina #maquiagemnotiktok #makeup #makeprofissional #fazendomaquiagem #beleza #tutorialmakeup #isabelabrasilmakeup #festajunina #makefestajunina,2023-05-22 01:28 AM,tiktok.com,Neutral
"deles, é o rio Piracicaba, eternizado nas vozes dos principais ícones da música sertaneja e, é claro, a famosa pamonha. O Globo Repórter foi até a cidade para conhecer um pouco da história dessa iguaria feita de milho e entender de onde veio a famosa propaganda em carros de som, prometendo “o puro creme do milho” [...]",2023-05-22 01:24 AM,bibliocena4.blogspot.com,Neutral
"... [...] “A festa junina é uma tradição que celebra a cultura nordestina, com suas músicas, comidas típicas e danças tradicionais [...] E dentro deste contexto o Arraiá da Barra se destaca como uma oportunidade de fortalecer essas tradições e proporcionar ...",2023-05-22 01:22 AM,infonet.com.br,Neutral
Festa junina #festajunina #festajuninaemcasa #saojoaonotiktok #arraia #arraiatiktok #julina #quadrilha #dicasfestajunina,2023-05-22 01:18 AM,tiktok.com,Neutral
"É a Festa Junina que está chegando para alegrar os brasileiros ao longo do mês de junho [...] Curau, pamonha, canjica, arroz de carreteiro  e quentão, por exemplo, fazem a alegria da maioria dos festeiros em Mato Grosso do Sul.“O que não faltam são opções para os amantes da gastronomia regional brasileira realizarem uma verdadeira viagem pelo sabor",2023-05-22 01:18 AM,campograndenews.com.br,Positive
Video can be found here,2023-05-22 01:17 AM,youtube.com,Positive
Video can be found here,2023-05-22 01:16 AM,youtube.com,Neutral
e nada mais importa #foryou #saojoao #interior,2023-05-22 01:15 AM,tiktok.com,Neutral
"Bem vindo ao canal Desenhos Fáceis Lu Pedroso, aqui vc encontra tutoriais de como fazer desenhos simples e práticos.",2023-05-22 01:13 AM,youtube.com,Neutral
"Pegue o seu par para dançar quadrilha na maior e mais tradicional festa junina do interior paulista [...] Blue Tree Thermas de Lins estará repleto de animação e surpresas, muito entretenimento e atrações típicas durante o Arraiá da Blue.  Durante os meses de junho e julho, todas as quartas-feiras e sábados, das 21h30 às 23h, o resort realizará",2023-05-22 01:12 AM,oblogueirooficial.com,Neutral
"E, como uma festa junina típica – mesmo sendo no mês de maio – a criançada poderá se divertir com a Energitec com recreação e brincadeiras, pintura facial com tema junino, pescaria, boca do palhaço e tomba lata, além de quadrilha infantil",2023-05-22 01:09 AM,purestyle.com.br,Neutral
A prefeitura de Dourados inicia na próxima segunda-feira o credenciamento de comerciantes interessados em participarem da 44° Festa Junina da cidade. O evento acontece 15 a 17 de junho no Centro de Convenções [...] O edital de chamamento para o ...,2023-05-22 01:03 AM,jornalthetimejaguapiru.wordpress.com,Neutral
"... [...] que idiota! Que idiota! Ah! Ah! Ah! Ora já se viu que pamonha? Aí está uma coisa que eu não teria feito! — Uma asneira em que não caí nunca.. [...] — Como? Como? — exclama o marido, aterrado — Uma asneira em que não caíste?! — Mas, certamente, ...",2023-05-22 01:02 AM,singrandohorizontes.blogspot.com,Negative
Pegar essa pizada!!!!#parauapebas #saojoao #parauapebas #quadrilhajunina,2023-05-22 12:38 AM,tiktok.com,Negative
"... [...] Ela ainda preparou o abará, massa do feijão fradinho, cozida no vapor tipo pamonha, e o acarajé que é frito no dendê e depois recheado com vatapá, caruru e tudo o que se tem direito [...] Tainá e Marlon se deliciaram com o acarajé da Tia Lourdes, ...",2023-05-22 12:30 AM,redeglobo.globo.com,Neutral
"Apelidada de “boiadeira”, a cantora é o novo ... [...] Boiadeira fashion A estética sertaneja é marcada por peças como cintos de fivela oval, calça skinny, camisa xadrez e botas. O guarda-roupa é bastante característico em regiões do Centro-Oeste",2023-05-22 12:26 AM,7minutos.com.br,Neutral
Respondendo a @Jennyfer Suzan CAMPEÃ Bianca Serrão - Miss Caipira 2023. #belemdopará #saojoao #festajunina #oxumare #orixas,2023-05-22 12:25 AM,tiktok.com,Neutral
Video can be found here,2023-05-22 12:18 AM,youtube.com,Positive
#fy #fyp #saojoao,2023-05-22 12:05 AM,tiktok.com,Neutral
Video can be found here,2023-05-21 11:56 PM,youtube.com,Positive
"Como de costume, Prefeitura de Osvaldo Cruz realizará a tradicional Festa Junina, no Centro da cidade. O evento será realizado no mês de junho, junto as festividades do aniversário de 82 anos do Município [...] O Juninaço 2023 será realizado nos dias ...",2023-05-21 11:56 PM,impactonoticias.com.br,Neutral
Contagem Regressiva Para o São João 💙❤️✨ #QuadrilhaArroxaONo #SaoJoao #FestaJunina #Arriuna #QuadrilhaJunina,2023-05-21 11:55 PM,tiktok.com,Positive
"Se você adora pamonha vai amar saber que existe uma versão super fácil e rápida pra fazer em casa [...] No nosso post do dia aqui no TudoReceitas nós vamos te ensinar a fazer pamonha de forno, uma receita feita no liquidificador e ideal para 4 pessoas. [...] Confira o passo a passo com fotos e prepare hoje mesmo essa deliciosa pamonha!",2023-05-21 11:48 PM,tudoreceitas.com,Positive
"... [...] A festa Junina de são José terá início no próximo dia 31 e só terminará no dia 2 de julho. Além da ornamentação de rua, está sendo construída uma enorme casa de taipa O Casarão de taipa, que servirá de bar e restaurante típico durante a festa",2023-05-21 11:31 PM,blogdodominguinhos.blogspot.com,Neutral
"São João no Litoral Em Praia do Forte e Imbassaí, o São João tem o gostinho das noites frias do Sertão, que precisam de licor, quentão e muito forró para dançar e se esquentar [...] Os vilarejos oferecem uma festa diferenciada, com uma prainha durante o dia, e festa Junina pela noite, ideal para curtir e passear com toda a família",2023-05-21 11:30 PM,jornalgrandebahia.com.br,Positive
roça #gatos #photography MEU GATO TEM COSTUME DE FICAR EM CIMA DO CARRO.,2023-05-21 11:16 PM,youtube.com,Neutral
... [...] Sinalizar como irrelevante Helo Story #roupa festa junina feminina Helo #modafeminina #LookDoDia #artesanato #Dicas #Moda #OQueRolou #FaçaVocêMesmo #DicasDeLook #mulheresempoderadas #HeloFitness #mulheres #mulher .. [...] Sinalizar como irrelevante Ver ...,2023-05-21 11:16 PM,mulher-mujer.blogspot.com,Neutral
"Olá thurminha, eu sou a Lia! Aqui você encontrará um pouquinho da minha vida desde que saí da barriga da mamãe, em 2017, ...",2023-05-21 11:09 PM,youtube.com,Neutral
Video can be found here,2023-05-21 10:58 PM,youtube.com,Neutral
#festajunina,2023-05-21 10:31 PM,tiktok.com,Neutral
Álbum “Arraiá da Aydê” celebra a festa junina com canções autorais e releituras de [...] O post Álbum “Arraiá da Aydê” celebra a festa junina com canções autorais apareceu primeiro em .,2023-05-21 10:01 PM,entrementes.com.br,Neutral
"Na UsiPaz Antônia Corrêa, localizada no bairro de Nova União, em Marituba, ao longo do curso, os alunos irão aprender várias receitas dentro da temática junina, como mingau de milho branco, bolo de milho, bolo podre, pé de moleque, polenta frita, pamonha, paçoca, entre outras",2023-05-21 09:14 PM,santaizabel-pa.minhacidade.blog,Neutral
"Na UsiPaz Antônia Corrêa, localizada no bairro de Nova União, em Marituba, ao longo do curso, os alunos irão aprender várias receitas dentro da temática junina, como mingau de milho branco, bolo de milho, bolo podre, pé de moleque, polenta frita, pamonha, paçoca, entre outras",2023-05-21 09:14 PM,abaetetuba-pa.minhacidade.blog,Neutral
"Na UsiPaz Antônia Corrêa, localizada no bairro de Nova União, em Marituba, ao longo do curso, os alunos irão aprender várias receitas dentro da temática junina, como mingau de milho branco, bolo de milho, bolo podre, pé de moleque, polenta frita, pamonha, paçoca, entre outras",2023-05-21 09:14 PM,moju-pa.minhacidade.blog,Neutral
"Na UsiPaz Antônia Corrêa, localizada no bairro de Nova União, em Marituba, ao longo do curso, os alunos irão aprender várias receitas dentro da temática junina, como mingau de milho branco, bolo de milho, bolo podre, pé de moleque, polenta frita, pamonha, paçoca, entre outras",2023-05-21 09:14 PM,ananindeua-pa.minhacidade.blog,Neutral
